--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
./deep-text-recognition-benchmark/ocr_data/test/02363849.png	내적                       	0.9991
./deep-text-recognition-benchmark/ocr_data/test/02363873.png	농민                       	0.9982
./deep-text-recognition-benchmark/ocr_data/test/02363881.png	모두                       	0.9841
./deep-text-recognition-benchmark/ocr_data/test/02363883.png	위로                       	0.9991
./deep-text-recognition-benchmark/ocr_data/test/02363890.png	이                        	0.5020
./deep-text-recognition-benchmark/ocr_data/test/02363891.png	학용품                      	0.9953
./deep-text-recognition-benchmark/ocr_data/test/02363904.png	이자                       	0.9976
./deep-text-recognition-benchmark/ocr_data/test/02363922.png	비행장                      	0.9889
./deep-text-recognition-benchmark/ocr_data/test/02363955.png	이외                       	0.9935
./deep-text-recognition-benchmark/ocr_data/test/02363963.png	의견                       	0.9891
./deep-text-recognition-benchmark/ocr_data/test/02363971.png	폭넓다                      	0.9578
./deep-text-recognition-benchmark/ocr_data/test/02363976.png	담요                       	0.9936
./deep-text-recognition-benchmark/ocr_data/test/02363980.png	침                        	0.9971
./deep-text-recognition-benchmark/ocr_data/test/02363991.png	밉다                       	0.9525
./deep-text-recognition-benchmark/ocr_data/test/02363992.png	감옥                       	0.9851
./deep-text-recognition-benchmark/ocr_data/test/02364016.png	진달래                      	0.9791
./deep-text-recognition-benchmark/ocr_data/test/02364019.png	진동                       	0.9976
./deep-text-recognition-benchmark/ocr_data/test/02364028.png	피                        	0.8838
./deep-text-recognition-benchmark/ocr_data/test/02364043.png	투자                       	0.9946
./deep-text-recognition-benchmark/ocr_data/test/02364048.png	초보자                      	0.9955
./deep-text-recognition-benchmark/ocr_data/test/02364060.png	방                        	0.9975
./deep-text-recognition-benchmark/ocr_data/test/02364074.png	어저께                      	0.9838
./deep-text-recognition-benchmark/ocr_data/test/02364076.png	내                        	0.9995
./deep-text-recognition-benchmark/ocr_data/test/02364082.png	힘없이                      	0.9716
./deep-text-recognition-benchmark/ocr_data/test/02364085.png	앞두다                      	0.9779
./deep-text-recognition-benchmark/ocr_data/test/02364096.png	형성되다                     	0.9754
./deep-text-recognition-benchmark/ocr_data/test/02364104.png	만화                       	0.9988
./deep-text-recognition-benchmark/ocr_data/test/02364112.png	사실                       	0.9979
./deep-text-recognition-benchmark/ocr_data/test/02364122.png	끓다                       	0.9624
./deep-text-recognition-benchmark/ocr_data/test/02364129.png	꽉                        	0.9820
./deep-text-recognition-benchmark/ocr_data/test/02364130.png	부분                       	0.9973
./deep-text-recognition-benchmark/ocr_data/test/02364137.png	이하                       	0.9988
./deep-text-recognition-benchmark/ocr_data/test/02364140.png	자원                       	0.9963
./deep-text-recognition-benchmark/ocr_data/test/02364144.png	마리                       	0.9843
./deep-text-recognition-benchmark/ocr_data/test/02364153.png	힘들어하다                    	0.6354
./deep-text-recognition-benchmark/ocr_data/test/02364164.png	침                        	0.9971
./deep-text-recognition-benchmark/ocr_data/test/02364174.png	사월                       	0.9981
./deep-text-recognition-benchmark/ocr_data/test/02364182.png	외제                       	0.9969
./deep-text-recognition-benchmark/ocr_data/test/02364183.png	물건                       	0.6619
./deep-text-recognition-benchmark/ocr_data/test/02364184.png	여섯                       	0.9909
./deep-text-recognition-benchmark/ocr_data/test/02364196.png	망설이다                     	0.9866
./deep-text-recognition-benchmark/ocr_data/test/02364201.png	무어                       	0.9976
./deep-text-recognition-benchmark/ocr_data/test/02364212.png	신다                       	0.9978
./deep-text-recognition-benchmark/ocr_data/test/02364241.png	유물                       	0.9951
./deep-text-recognition-benchmark/ocr_data/test/02364246.png	편안하다                     	0.9799
./deep-text-recognition-benchmark/ocr_data/test/02364249.png	치료                       	0.9968
./deep-text-recognition-benchmark/ocr_data/test/02364252.png	길가                       	0.9968
./deep-text-recognition-benchmark/ocr_data/test/02364258.png	유교                       	0.9927
./deep-text-recognition-benchmark/ocr_data/test/02364270.png	현                        	0.9732
./deep-text-recognition-benchmark/ocr_data/test/02364277.png	약점                       	0.9961
./deep-text-recognition-benchmark/ocr_data/test/02364290.png	대기업                      	0.9062
./deep-text-recognition-benchmark/ocr_data/test/02364299.png	판매되다                     	0.9723
./deep-text-recognition-benchmark/ocr_data/test/02364302.png	조그마하다                    	0.8808
./deep-text-recognition-benchmark/ocr_data/test/02364304.png	기울다                      	0.9902
./deep-text-recognition-benchmark/ocr_data/test/02364318.png	관련하다                     	0.9791
./deep-text-recognition-benchmark/ocr_data/test/02364322.png	포기하다                     	0.9560
./deep-text-recognition-benchmark/ocr_data/test/02364325.png	민간                       	0.9964
./deep-text-recognition-benchmark/ocr_data/test/02364340.png	임시                       	0.9974
./deep-text-recognition-benchmark/ocr_data/test/02364346.png	순서                       	0.9808
./deep-text-recognition-benchmark/ocr_data/test/02364348.png	출현하다                     	0.9492
./deep-text-recognition-benchmark/ocr_data/test/02364349.png	낮다                       	0.9504
./deep-text-recognition-benchmark/ocr_data/test/02364351.png	티셔츠                      	0.9580
./deep-text-recognition-benchmark/ocr_data/test/02364368.png	장비                       	0.9973
./deep-text-recognition-benchmark/ocr_data/test/02364375.png	손등                       	0.9855
./deep-text-recognition-benchmark/ocr_data/test/02364388.png	더욱더                      	0.9266
./deep-text-recognition-benchmark/ocr_data/test/02364389.png	배경                       	0.9951
./deep-text-recognition-benchmark/ocr_data/test/02364391.png	경험                       	0.9953
./deep-text-recognition-benchmark/ocr_data/test/02364396.png	조심스럽다                    	0.7425
./deep-text-recognition-benchmark/ocr_data/test/02364397.png	출입국                      	0.9858
./deep-text-recognition-benchmark/ocr_data/test/02364410.png	구경하다                     	0.9844
./deep-text-recognition-benchmark/ocr_data/test/02364412.png	반대                       	0.9986
./deep-text-recognition-benchmark/ocr_data/test/02364413.png	대신                       	0.9917
./deep-text-recognition-benchmark/ocr_data/test/02364418.png	세탁기                      	0.9819
./deep-text-recognition-benchmark/ocr_data/test/02364423.png	이발소                      	0.9901
./deep-text-recognition-benchmark/ocr_data/test/02364424.png	자신감                      	0.8830
./deep-text-recognition-benchmark/ocr_data/test/02364444.png	인간성                      	0.9920
./deep-text-recognition-benchmark/ocr_data/test/02364450.png	몸통                       	0.9830
./deep-text-recognition-benchmark/ocr_data/test/02364452.png	칸                        	0.9958
./deep-text-recognition-benchmark/ocr_data/test/02364453.png	북쪽                       	0.9973
./deep-text-recognition-benchmark/ocr_data/test/02364455.png	대량                       	0.9133
./deep-text-recognition-benchmark/ocr_data/test/02364458.png	넘어뜨리다                    	0.9582
./deep-text-recognition-benchmark/ocr_data/test/02364460.png	실패하다                     	0.9753
./deep-text-recognition-benchmark/ocr_data/test/02364464.png	지적하다                     	0.9166
./deep-text-recognition-benchmark/ocr_data/test/02364466.png	국내                       	0.9989
./deep-text-recognition-benchmark/ocr_data/test/02364468.png	역할                       	0.9257
./deep-text-recognition-benchmark/ocr_data/test/02364485.png	차                        	0.9587
./deep-text-recognition-benchmark/ocr_data/test/02364487.png	연관                       	0.9979
./deep-text-recognition-benchmark/ocr_data/test/02364494.png	무덤                       	0.9791
./deep-text-recognition-benchmark/ocr_data/test/02364498.png	근본적                      	0.9793
./deep-text-recognition-benchmark/ocr_data/test/02364500.png	배우다                      	0.9849
./deep-text-recognition-benchmark/ocr_data/test/02364502.png	찌꺼기                      	0.9282
./deep-text-recognition-benchmark/ocr_data/test/02364504.png	가요                       	0.9983
./deep-text-recognition-benchmark/ocr_data/test/02364508.png	항구                       	0.9864
./deep-text-recognition-benchmark/ocr_data/test/02364514.png	짧다                       	0.9383
./deep-text-recognition-benchmark/ocr_data/test/02364525.png	담당자                      	0.9686
./deep-text-recognition-benchmark/ocr_data/test/02364529.png	동쪽                       	0.9949
./deep-text-recognition-benchmark/ocr_data/test/02364531.png	목표                       	0.9889
./deep-text-recognition-benchmark/ocr_data/test/02364532.png	무섭다                      	0.9876
./deep-text-recognition-benchmark/ocr_data/test/02364539.png	아버님                      	0.9781
./deep-text-recognition-benchmark/ocr_data/test/02364569.png	파리                       	0.9959
./deep-text-recognition-benchmark/ocr_data/test/02364581.png	영향력                      	0.9435
./deep-text-recognition-benchmark/ocr_data/test/02364592.png	목소리                      	0.9837
./deep-text-recognition-benchmark/ocr_data/test/02364599.png	영어                       	0.9947
./deep-text-recognition-benchmark/ocr_data/test/02364602.png	농민                       	0.9984
./deep-text-recognition-benchmark/ocr_data/test/02364607.png	싼값                       	0.9740
./deep-text-recognition-benchmark/ocr_data/test/02364615.png	배달                       	0.8653
./deep-text-recognition-benchmark/ocr_data/test/02364621.png	효율적                      	0.9654
./deep-text-recognition-benchmark/ocr_data/test/02364624.png	그려지다                     	0.9827
./deep-text-recognition-benchmark/ocr_data/test/02364625.png	확신하다                     	0.9871
./deep-text-recognition-benchmark/ocr_data/test/02364627.png	보내오다                     	0.9267
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
./deep-text-recognition-benchmark/ocr_data/test/02364633.png	추가                       	0.9975
./deep-text-recognition-benchmark/ocr_data/test/02364635.png	단점                       	0.9961
./deep-text-recognition-benchmark/ocr_data/test/02364660.png	이렇다                      	0.9375
./deep-text-recognition-benchmark/ocr_data/test/02364673.png	그립다                      	0.9141
./deep-text-recognition-benchmark/ocr_data/test/02364681.png	파괴하다                     	0.5033
./deep-text-recognition-benchmark/ocr_data/test/02364685.png	김치                       	0.9958
./deep-text-recognition-benchmark/ocr_data/test/02364704.png	축소                       	0.9972
./deep-text-recognition-benchmark/ocr_data/test/02364706.png	대학원                      	0.9738
./deep-text-recognition-benchmark/ocr_data/test/02364707.png	발끝                       	0.9544
./deep-text-recognition-benchmark/ocr_data/test/02364711.png	경쟁                       	0.9958
./deep-text-recognition-benchmark/ocr_data/test/02364715.png	과제                       	0.9965
./deep-text-recognition-benchmark/ocr_data/test/02364718.png	각오                       	0.9947
./deep-text-recognition-benchmark/ocr_data/test/02364731.png	으레                       	0.9836
./deep-text-recognition-benchmark/ocr_data/test/02364733.png	정지                       	0.9942
./deep-text-recognition-benchmark/ocr_data/test/02364742.png	한정되다                     	0.9955
./deep-text-recognition-benchmark/ocr_data/test/02364743.png	인연                       	0.9388
./deep-text-recognition-benchmark/ocr_data/test/02364745.png	그사이                      	0.9919
./deep-text-recognition-benchmark/ocr_data/test/02364755.png	스키장                      	0.9910
./deep-text-recognition-benchmark/ocr_data/test/02364764.png	상당수                      	0.9830
./deep-text-recognition-benchmark/ocr_data/test/02364765.png	잔디                       	0.9987
./deep-text-recognition-benchmark/ocr_data/test/02364766.png	깨끗해지다                    	0.7947
./deep-text-recognition-benchmark/ocr_data/test/02364767.png	욕하다                      	0.6261
./deep-text-recognition-benchmark/ocr_data/test/02364768.png	주의하다                     	0.9878
./deep-text-recognition-benchmark/ocr_data/test/02364796.png	역사가                      	0.9785
./deep-text-recognition-benchmark/ocr_data/test/02364797.png	알려지다                     	0.9754
./deep-text-recognition-benchmark/ocr_data/test/02364802.png	조건                       	0.9983
./deep-text-recognition-benchmark/ocr_data/test/02364818.png	경상도                      	0.5149
./deep-text-recognition-benchmark/ocr_data/test/02364821.png	괴로움                      	0.5911
./deep-text-recognition-benchmark/ocr_data/test/02364827.png	어린이                      	0.9929
./deep-text-recognition-benchmark/ocr_data/test/02364841.png	깔끔하다                     	0.7729
./deep-text-recognition-benchmark/ocr_data/test/02364844.png	풀다                       	0.9971
./deep-text-recognition-benchmark/ocr_data/test/02364846.png	샤워                       	0.9511
./deep-text-recognition-benchmark/ocr_data/test/02364852.png	근로                       	0.9983
./deep-text-recognition-benchmark/ocr_data/test/02364857.png	기후                       	0.9377
./deep-text-recognition-benchmark/ocr_data/test/02364862.png	공원                       	0.9990
./deep-text-recognition-benchmark/ocr_data/test/02364867.png	담당자                      	0.9674
./deep-text-recognition-benchmark/ocr_data/test/02364884.png	기성                       	0.9866
./deep-text-recognition-benchmark/ocr_data/test/02364886.png	땅바닥                      	0.9923
./deep-text-recognition-benchmark/ocr_data/test/02364887.png	국립                       	0.9933
./deep-text-recognition-benchmark/ocr_data/test/02364892.png	잔                        	0.9991
./deep-text-recognition-benchmark/ocr_data/test/02364904.png	재밌다                      	0.9620
./deep-text-recognition-benchmark/ocr_data/test/02364914.png	한정되다                     	0.9937
./deep-text-recognition-benchmark/ocr_data/test/02364915.png	부르다                      	0.9974
./deep-text-recognition-benchmark/ocr_data/test/02364917.png	뿐                        	0.9913
./deep-text-recognition-benchmark/ocr_data/test/02364925.png	깔리다                      	0.9671
./deep-text-recognition-benchmark/ocr_data/test/02364932.png	떠들다                      	0.9856
./deep-text-recognition-benchmark/ocr_data/test/02364935.png	모여들다                     	0.9696
./deep-text-recognition-benchmark/ocr_data/test/02364942.png	아버님                      	0.9871
./deep-text-recognition-benchmark/ocr_data/test/02364943.png	냉장고                      	0.9587
./deep-text-recognition-benchmark/ocr_data/test/02364945.png	매력                       	0.9954
./deep-text-recognition-benchmark/ocr_data/test/02364949.png	인정되다                     	0.9841
./deep-text-recognition-benchmark/ocr_data/test/02364952.png	멋                        	0.9847
./deep-text-recognition-benchmark/ocr_data/test/02364965.png	연출                       	0.9952
./deep-text-recognition-benchmark/ocr_data/test/02364967.png	풍습                       	0.9963
./deep-text-recognition-benchmark/ocr_data/test/02364988.png	합하다                      	0.9948
./deep-text-recognition-benchmark/ocr_data/test/02364996.png	발표                       	0.9965
./deep-text-recognition-benchmark/ocr_data/test/02364997.png	데려가다                     	0.9784
./deep-text-recognition-benchmark/ocr_data/test/02365010.png	분명히                      	0.9907
./deep-text-recognition-benchmark/ocr_data/test/02365017.png	증세                       	0.9616
./deep-text-recognition-benchmark/ocr_data/test/02365039.png	재활용                      	0.9601
./deep-text-recognition-benchmark/ocr_data/test/02365045.png	기쁨                       	0.9158
./deep-text-recognition-benchmark/ocr_data/test/02365048.png	상업                       	0.9922
./deep-text-recognition-benchmark/ocr_data/test/02365049.png	발음하다                     	0.9767
./deep-text-recognition-benchmark/ocr_data/test/02365051.png	확신                       	0.9978
./deep-text-recognition-benchmark/ocr_data/test/02365060.png	외로움                      	0.9702
./deep-text-recognition-benchmark/ocr_data/test/02365063.png	자신감                      	0.9879
./deep-text-recognition-benchmark/ocr_data/test/02365066.png	인정되다                     	0.9036
./deep-text-recognition-benchmark/ocr_data/test/02365069.png	바르다                      	0.9751
./deep-text-recognition-benchmark/ocr_data/test/02365070.png	등장하다                     	0.9894
./deep-text-recognition-benchmark/ocr_data/test/02365071.png	이룩하다                     	0.8446
./deep-text-recognition-benchmark/ocr_data/test/02365091.png	수학                       	0.9931
./deep-text-recognition-benchmark/ocr_data/test/02365094.png	내년                       	0.9981
./deep-text-recognition-benchmark/ocr_data/test/02365105.png	맞추다                      	0.9722
./deep-text-recognition-benchmark/ocr_data/test/02365124.png	깔다                       	0.9944
./deep-text-recognition-benchmark/ocr_data/test/02365128.png	야외                       	0.9941
./deep-text-recognition-benchmark/ocr_data/test/02365144.png	방해하다                     	0.9643
./deep-text-recognition-benchmark/ocr_data/test/02365148.png	돌보다                      	0.9820
./deep-text-recognition-benchmark/ocr_data/test/02365152.png	연하다                      	0.9975
./deep-text-recognition-benchmark/ocr_data/test/02365162.png	국내                       	0.9523
./deep-text-recognition-benchmark/ocr_data/test/02365189.png	연기하다                     	0.9941
./deep-text-recognition-benchmark/ocr_data/test/02365190.png	후배                       	0.9902
./deep-text-recognition-benchmark/ocr_data/test/02365191.png	차례                       	0.9925
./deep-text-recognition-benchmark/ocr_data/test/02365193.png	한숨                       	0.9855
./deep-text-recognition-benchmark/ocr_data/test/02365204.png	입장                       	0.9973
./deep-text-recognition-benchmark/ocr_data/test/02365208.png	천                        	0.9750
./deep-text-recognition-benchmark/ocr_data/test/02365212.png	그러니까                     	0.7342
./deep-text-recognition-benchmark/ocr_data/test/02365216.png	문학                       	0.9944
./deep-text-recognition-benchmark/ocr_data/test/02365221.png	운전                       	0.9916
./deep-text-recognition-benchmark/ocr_data/test/02365222.png	연령                       	0.9856
./deep-text-recognition-benchmark/ocr_data/test/02365233.png	결정하다                     	0.9905
./deep-text-recognition-benchmark/ocr_data/test/02365239.png	사다                       	0.9991
./deep-text-recognition-benchmark/ocr_data/test/02365242.png	간접                       	0.9907
./deep-text-recognition-benchmark/ocr_data/test/02365244.png	셈                        	0.9520
./deep-text-recognition-benchmark/ocr_data/test/02365249.png	차창                       	0.9971
./deep-text-recognition-benchmark/ocr_data/test/02365255.png	중대하다                     	0.9862
./deep-text-recognition-benchmark/ocr_data/test/02365287.png	소스                       	0.9914
./deep-text-recognition-benchmark/ocr_data/test/02365288.png	감수성                      	0.9902
./deep-text-recognition-benchmark/ocr_data/test/02365290.png	갑자기                      	0.9655
./deep-text-recognition-benchmark/ocr_data/test/02365293.png	음반                       	0.9985
./deep-text-recognition-benchmark/ocr_data/test/02365296.png	발표되다                     	0.9755
./deep-text-recognition-benchmark/ocr_data/test/02365300.png	렌즈                       	0.9727
./deep-text-recognition-benchmark/ocr_data/test/02365308.png	고장                       	0.9988
./deep-text-recognition-benchmark/ocr_data/test/02365309.png	가슴속                      	0.9260
./deep-text-recognition-benchmark/ocr_data/test/02365316.png	계좌                       	0.9882
./deep-text-recognition-benchmark/ocr_data/test/02365321.png	굳히다                      	0.4530
./deep-text-recognition-benchmark/ocr_data/test/02365327.png	아르바이트                    	0.8690
./deep-text-recognition-benchmark/ocr_data/test/02365331.png	입구                       	0.9965
./deep-text-recognition-benchmark/ocr_data/test/02365336.png	저녁                       	0.9672
./deep-text-recognition-benchmark/ocr_data/test/02365340.png	거꾸로                      	0.9831
./deep-text-recognition-benchmark/ocr_data/test/02365342.png	다수                       	0.9717
./deep-text-recognition-benchmark/ocr_data/test/02365348.png	화                        	0.9991
./deep-text-recognition-benchmark/ocr_data/test/02365351.png	골짜기                      	0.9697
./deep-text-recognition-benchmark/ocr_data/test/02365353.png	새기다                      	0.9545
./deep-text-recognition-benchmark/ocr_data/test/02365355.png	연령                       	0.9940
./deep-text-recognition-benchmark/ocr_data/test/02365356.png	삼월                       	0.9947
./deep-text-recognition-benchmark/ocr_data/test/02365359.png	많다                       	0.9896
./deep-text-recognition-benchmark/ocr_data/test/02365362.png	패션                       	0.9753
./deep-text-recognition-benchmark/ocr_data/test/02365371.png	삼                        	0.9993
./deep-text-recognition-benchmark/ocr_data/test/02365372.png	이마                       	0.9967
./deep-text-recognition-benchmark/ocr_data/test/02365374.png	비중                       	0.9940
./deep-text-recognition-benchmark/ocr_data/test/02365376.png	양쪽                       	0.9953
./deep-text-recognition-benchmark/ocr_data/test/02365387.png	사과하다                     	0.9885
./deep-text-recognition-benchmark/ocr_data/test/02365389.png	별로                       	0.9891
./deep-text-recognition-benchmark/ocr_data/test/02365391.png	교환                       	0.9836
./deep-text-recognition-benchmark/ocr_data/test/02365394.png	잘못되다                     	0.9878
./deep-text-recognition-benchmark/ocr_data/test/02365398.png	성공                       	0.9993
./deep-text-recognition-benchmark/ocr_data/test/02365401.png	정지                       	0.9983
./deep-text-recognition-benchmark/ocr_data/test/02365404.png	잡히다                      	0.9948
./deep-text-recognition-benchmark/ocr_data/test/02365408.png	발휘하다                     	0.9355
./deep-text-recognition-benchmark/ocr_data/test/02365411.png	색깔                       	0.9671
./deep-text-recognition-benchmark/ocr_data/test/02365417.png	활용                       	0.9960
./deep-text-recognition-benchmark/ocr_data/test/02365434.png	확실히                      	0.9844
./deep-text-recognition-benchmark/ocr_data/test/02365447.png	실패                       	0.9661
./deep-text-recognition-benchmark/ocr_data/test/02365458.png	고생하다                     	0.9903
./deep-text-recognition-benchmark/ocr_data/test/02365461.png	컵                        	0.9954
./deep-text-recognition-benchmark/ocr_data/test/02365464.png	치약                       	0.8814
./deep-text-recognition-benchmark/ocr_data/test/02365466.png	치과                       	0.9967
./deep-text-recognition-benchmark/ocr_data/test/02365470.png	안내                       	0.9988
./deep-text-recognition-benchmark/ocr_data/test/02365473.png	칭찬하다                     	0.9338
./deep-text-recognition-benchmark/ocr_data/test/02365483.png	신혼행                      	0.6002
./deep-text-recognition-benchmark/ocr_data/test/02365484.png	부잣집                      	0.8374
./deep-text-recognition-benchmark/ocr_data/test/02365485.png	마치다                      	0.9830
./deep-text-recognition-benchmark/ocr_data/test/02365490.png	지우다                      	0.9837
./deep-text-recognition-benchmark/ocr_data/test/02365494.png	한하다                      	0.9978
./deep-text-recognition-benchmark/ocr_data/test/02365495.png	음성                       	0.9991
./deep-text-recognition-benchmark/ocr_data/test/02365502.png	성인                       	0.9990
./deep-text-recognition-benchmark/ocr_data/test/02365506.png	소풍                       	0.9905
./deep-text-recognition-benchmark/ocr_data/test/02365508.png	동전                       	0.9928
./deep-text-recognition-benchmark/ocr_data/test/02365528.png	고민하다                     	0.9682
./deep-text-recognition-benchmark/ocr_data/test/02365533.png	분석                       	0.9927
./deep-text-recognition-benchmark/ocr_data/test/02365536.png	메시지                      	0.9787
./deep-text-recognition-benchmark/ocr_data/test/02365544.png	각자                       	0.9927
./deep-text-recognition-benchmark/ocr_data/test/02365549.png	웬                        	0.9661
./deep-text-recognition-benchmark/ocr_data/test/02365557.png	당당하다                     	0.6885
./deep-text-recognition-benchmark/ocr_data/test/02365560.png	예비                       	0.9979
./deep-text-recognition-benchmark/ocr_data/test/02365566.png	무책임하다                    	0.8930
./deep-text-recognition-benchmark/ocr_data/test/02365568.png	일반                       	0.9979
./deep-text-recognition-benchmark/ocr_data/test/02365569.png	재미있다                     	0.9464
./deep-text-recognition-benchmark/ocr_data/test/02365572.png	제대로                      	0.9580
./deep-text-recognition-benchmark/ocr_data/test/02365590.png	변동                       	0.9960
./deep-text-recognition-benchmark/ocr_data/test/02365603.png	기억되다                     	0.9907
./deep-text-recognition-benchmark/ocr_data/test/02365611.png	동서남북                     	0.4979
./deep-text-recognition-benchmark/ocr_data/test/02365614.png	바이올린                     	0.9629
./deep-text-recognition-benchmark/ocr_data/test/02365624.png	간혹                       	0.9510
./deep-text-recognition-benchmark/ocr_data/test/02365625.png	홀로                       	0.9819
./deep-text-recognition-benchmark/ocr_data/test/02365628.png	풍부하다                     	0.9734
./deep-text-recognition-benchmark/ocr_data/test/02365648.png	그리                       	0.7956
./deep-text-recognition-benchmark/ocr_data/test/02365649.png	점점                       	0.9971
./deep-text-recognition-benchmark/ocr_data/test/02365660.png	내과                       	0.9988
./deep-text-recognition-benchmark/ocr_data/test/02365680.png	마음먹다                     	0.9925
./deep-text-recognition-benchmark/ocr_data/test/02365683.png	약혼자                      	0.9505
./deep-text-recognition-benchmark/ocr_data/test/02365688.png	겉                        	0.9914
./deep-text-recognition-benchmark/ocr_data/test/02365697.png	건지다                      	0.9926
./deep-text-recognition-benchmark/ocr_data/test/02365706.png	가입자                      	0.9959
./deep-text-recognition-benchmark/ocr_data/test/02365720.png	잃다                       	0.6280
./deep-text-recognition-benchmark/ocr_data/test/02365722.png	접시                       	0.9974
./deep-text-recognition-benchmark/ocr_data/test/02365725.png	바보                       	0.9564
./deep-text-recognition-benchmark/ocr_data/test/02365729.png	투명하다                     	0.9172
./deep-text-recognition-benchmark/ocr_data/test/02365732.png	책임                       	0.9834
./deep-text-recognition-benchmark/ocr_data/test/02365747.png	햄버거                      	0.8559
./deep-text-recognition-benchmark/ocr_data/test/02365755.png	조심스럽다                    	0.7309
./deep-text-recognition-benchmark/ocr_data/test/02365759.png	단                        	0.9996
./deep-text-recognition-benchmark/ocr_data/test/02365761.png	혼나다                      	0.9900
./deep-text-recognition-benchmark/ocr_data/test/02365770.png	오피스텔                     	0.3697
./deep-text-recognition-benchmark/ocr_data/test/02365776.png	예비                       	0.9981
./deep-text-recognition-benchmark/ocr_data/test/02365793.png	열차                       	0.9976
./deep-text-recognition-benchmark/ocr_data/test/02365794.png	유적                       	0.8990
./deep-text-recognition-benchmark/ocr_data/test/02365831.png	잠옷                       	0.5085
./deep-text-recognition-benchmark/ocr_data/test/02365837.png	비키다                      	0.9752
./deep-text-recognition-benchmark/ocr_data/test/02365857.png	떠올리다                     	0.9390
./deep-text-recognition-benchmark/ocr_data/test/02365867.png	라이터                      	0.9964
./deep-text-recognition-benchmark/ocr_data/test/02365869.png	강북                       	0.9752
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
./deep-text-recognition-benchmark/ocr_data/test/02365872.png	기다리다                     	0.9670
./deep-text-recognition-benchmark/ocr_data/test/02365884.png	이발소                      	0.9786
./deep-text-recognition-benchmark/ocr_data/test/02365900.png	변경                       	0.9471
./deep-text-recognition-benchmark/ocr_data/test/02365905.png	위험하다                     	0.9954
./deep-text-recognition-benchmark/ocr_data/test/02365917.png	착각                       	0.8095
./deep-text-recognition-benchmark/ocr_data/test/02365919.png	검은색                      	0.9792
./deep-text-recognition-benchmark/ocr_data/test/02365927.png	부딪히다                     	0.9397
./deep-text-recognition-benchmark/ocr_data/test/02365931.png	유리하다                     	0.9435
./deep-text-recognition-benchmark/ocr_data/test/02365940.png	여성                       	0.6952
./deep-text-recognition-benchmark/ocr_data/test/02365945.png	물음                       	0.9955
./deep-text-recognition-benchmark/ocr_data/test/02365946.png	여성                       	0.9991
./deep-text-recognition-benchmark/ocr_data/test/02365960.png	어둡다                      	0.9753
./deep-text-recognition-benchmark/ocr_data/test/02365962.png	교장                       	0.9996
./deep-text-recognition-benchmark/ocr_data/test/02365964.png	정지                       	0.9991
./deep-text-recognition-benchmark/ocr_data/test/02365965.png	뒷모습                      	0.9908
./deep-text-recognition-benchmark/ocr_data/test/02365974.png	찬성                       	0.9876
./deep-text-recognition-benchmark/ocr_data/test/02365975.png	파리                       	0.9932
./deep-text-recognition-benchmark/ocr_data/test/02365976.png	눈길                       	0.9918
./deep-text-recognition-benchmark/ocr_data/test/02365978.png	질적                       	0.9893
./deep-text-recognition-benchmark/ocr_data/test/02365983.png	단계                       	0.9990
./deep-text-recognition-benchmark/ocr_data/test/02365995.png	추위                       	0.8689
./deep-text-recognition-benchmark/ocr_data/test/02365996.png	포착하다                     	0.5415
./deep-text-recognition-benchmark/ocr_data/test/02366004.png	회장                       	0.9976
./deep-text-recognition-benchmark/ocr_data/test/02366014.png	날카롭다                     	0.9889
./deep-text-recognition-benchmark/ocr_data/test/02366020.png	계절                       	0.9856
./deep-text-recognition-benchmark/ocr_data/test/02366022.png	지켜보다                     	0.9796
./deep-text-recognition-benchmark/ocr_data/test/02366037.png	이제                       	0.9992
./deep-text-recognition-benchmark/ocr_data/test/02366038.png	중학생                      	0.9702
./deep-text-recognition-benchmark/ocr_data/test/02366051.png	가라앉다                     	0.9499
./deep-text-recognition-benchmark/ocr_data/test/02366052.png	전체                       	0.9956
./deep-text-recognition-benchmark/ocr_data/test/02366055.png	사회주의                     	0.9403
./deep-text-recognition-benchmark/ocr_data/test/02366057.png	현재                       	0.9984
./deep-text-recognition-benchmark/ocr_data/test/02366060.png	실망하다                     	0.7568
./deep-text-recognition-benchmark/ocr_data/test/02366064.png	하여튼                      	0.9798
./deep-text-recognition-benchmark/ocr_data/test/02366083.png	서점                       	0.9951
./deep-text-recognition-benchmark/ocr_data/test/02366094.png	감독                       	0.9930
./deep-text-recognition-benchmark/ocr_data/test/02366101.png	기호                       	0.9898
./deep-text-recognition-benchmark/ocr_data/test/02366117.png	마늘                       	0.9483
./deep-text-recognition-benchmark/ocr_data/test/02366121.png	반대하다                     	0.9967
./deep-text-recognition-benchmark/ocr_data/test/02366137.png	완전                       	0.9649
./deep-text-recognition-benchmark/ocr_data/test/02366146.png	감정                       	0.9960
./deep-text-recognition-benchmark/ocr_data/test/02366159.png	주사                       	0.9978
./deep-text-recognition-benchmark/ocr_data/test/02366160.png	시합                       	0.9662
./deep-text-recognition-benchmark/ocr_data/test/02366162.png	들여놓다                     	0.8802
./deep-text-recognition-benchmark/ocr_data/test/02366178.png	어두워지다                    	0.7323
